customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,NumServices,AvgMonthlySpend,ChargeRatio
8917-SZTTJ,Male,No,Yes,Yes,60,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.65,1161.75,No,49-72 months,0,19.3625,1.0148482892188508
1696-MZVAU,Male,No,Yes,Yes,39,No,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),25.25,947.75,No,25-48 months,0,24.30128205128205,1.0390398311791085
7359-WWYJV,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.45,8375.05,No,49-72 months,6,116.32013888888888,0.9839224840448715
0375-HVGXO,Female,No,No,No,1,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.7,34.7,Yes,0-12 months,1,34.7,1.0
4906-ZHGPK,Male,No,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.7,3770.0,No,49-72 months,3,69.81481481481481,1.0126790450928382
8593-WHYHV,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,264.8,Yes,0-12 months,1,88.26666666666667,0.9663897280966767
3795-GWTRD,Female,No,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.55,4707.85,No,49-72 months,5,74.72777777777779,1.011002899412683
1298-PHBTI,Male,No,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,84.8,6152.4,No,49-72 months,2,86.65352112676055,0.9786099733437359
6223-DHJGV,Female,No,No,No,42,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.65,958.1,No,25-48 months,0,22.811904761904763,0.9052290992589499
6961-MJKBO,Male,No,No,No,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.45,943.0,No,25-48 months,0,20.06382978723404,1.0192470837751857
6097-EQISJ,Female,No,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6615.15,Yes,49-72 months,4,100.22954545454544,1.0221536926600305
4423-YLHDV,Female,No,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.4,2200.25,Yes,13-24 months,4,104.77380952380952,0.9964322236109534
8158-WPEZG,Male,No,No,No,11,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,35.65,425.1,No,0-12 months,2,38.64545454545455,0.9224888261585509
0107-YHINA,Male,No,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,99.75,Yes,0-12 months,3,99.75,1.0
4918-FYJNT,Female,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.45,5044.8,No,49-72 months,3,91.72363636363637,0.9861144148430065
0727-BNRLG,Male,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.65,6743.55,No,49-72 months,4,97.73260869565217,0.9991547478701871
4854-CIDCF,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,196.4,No,0-12 months,1,65.46666666666667,1.1280549898167005
8640-SDGKB,Male,No,No,No,4,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.4,299.7,Yes,0-12 months,4,74.925,0.9929929929929932
3280-MRDOF,Male,Yes,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),69.1,2093.9,No,25-48 months,3,69.79666666666667,0.9900186255313052
6435-SRWBJ,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,82.75,417.75,No,0-12 months,2,83.55,0.990424895272292
9964-WBQDJ,Female,No,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.4,1725.4,No,49-72 months,0,24.301408450704226,1.004057030253854
6303-KFWSL,Female,No,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,55.25,1620.2,No,25-48 months,1,55.86896551724138,0.9889211208492779
1702-CCFNJ,Male,No,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.35,3169.55,No,49-72 months,2,60.95288461538462,1.006515120442965
8932-CZHRQ,Male,No,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),76.75,5233.25,No,49-72 months,4,76.9595588235294,0.997277026704247
0386-CWRGM,Female,No,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.4,967.85,No,25-48 months,0,21.04021739130435,0.9220437051195949
5515-RUGKN,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,438.05,No,0-12 months,1,54.75625,0.9998858577787924
0404-AHASP,Male,No,Yes,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.7,1421.9,No,49-72 months,0,19.748611111111114,0.9975385048174975
7279-NMVJC,Female,No,No,No,17,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.9,323.15,No,13-24 months,0,19.008823529411764,1.046882252823766
2081-VEYEH,Male,No,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.95,318.6,No,0-12 months,5,106.2,1.0164783427495292
6407-UTSLV,Female,Yes,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.8,163.7,No,0-12 months,2,81.85,1.0238240684178375
4116-TZAQJ,Female,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.25,639.65,Yes,0-12 months,1,71.07222222222222,1.0447119518486672
9060-HJJRW,Female,No,No,No,51,No,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),56.4,2928.5,No,49-72 months,4,57.42156862745098,0.9822093221785897
2587-YNLES,Female,No,Yes,Yes,6,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.1,100.35,No,0-12 months,0,16.724999999999998,1.2017937219730943
7398-SKNQZ,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.9,273.2,No,0-12 months,2,91.06666666666666,1.0420937042459737
5935-FCCNB,Female,Yes,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,1608.15,No,13-24 months,2,94.59705882352942,0.9958026303516462
1958-RNRKS,Male,No,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.9,1441.95,No,25-48 months,0,48.065000000000005,1.0381774680120668
5136-RGMZO,Male,No,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05,2168.15,No,25-48 months,3,69.94032258064516,1.0158660609275187
8345-MVDYC,Female,No,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.65,3618.7,No,25-48 months,5,80.41555555555556,1.0153508165915937
8226-BXGES,Male,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.45,5692.65,No,49-72 months,3,88.94765625,1.0056476333517783
3877-JRJIP,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.85,59.85,Yes,0-12 months,1,59.85,1.0
8375-DKEBR,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,0-12 months,0,69.6,1.0
9705-IOVQQ,Male,Yes,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,5969.3,No,49-72 months,3,97.85737704918033,1.0116764109694605
1015-OWJKI,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.05,19.05,No,0-12 months,0,19.05,1.0
7511-YMXVQ,Male,No,No,No,9,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.4,418.8,Yes,0-12 months,2,46.53333333333333,0.9756446991404012
2040-XBAVJ,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.45,8100.55,No,49-72 months,6,112.50763888888889,1.0172642598342088
7551-JOHTI,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.5,19.5,Yes,0-12 months,0,19.5,1.0
8887-IPQNC,Female,No,Yes,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,313.45,No,0-12 months,0,44.778571428571425,0.9881958845110864
8646-JCOMS,Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.55,6130.95,No,49-72 months,3,92.89318181818182,0.9747755241846696
9804-ICWBG,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,Yes,0-12 months,0,69.9,1.0
1222-KJNZD,Male,No,Yes,Yes,40,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.4,745.3,No,25-48 months,0,18.6325,1.0948611297464108
0106-GHRQR,Male,No,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4,1212.1,No,13-24 months,3,75.75625,0.9424964936886397
5318-IXUZF,Female,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.15,183.75,Yes,0-12 months,2,91.875,0.9485714285714286
3768-VHXQO,Male,No,Yes,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.85,1583.5,No,49-72 months,0,23.634328358208954,1.0514366908746449
8952-WCVCD,Female,No,Yes,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,4162.05,No,25-48 months,5,101.51341463414634,1.0289280522819284
2418-TPEUN,Female,No,Yes,Yes,56,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.8,1119.9,No,49-72 months,0,19.998214285714287,0.990088400750067
3963-RYFNS,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.45,8013.55,No,49-72 months,6,111.29930555555556,1.0462778668630008
3198-VELRD,Female,No,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,264.85,Yes,0-12 months,1,88.28333333333335,0.9599773456673587
8540-ZQGEA,Female,No,Yes,No,54,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.05,1102.4,No,49-72 months,0,20.414814814814818,0.9821298984034832
1320-REHCS,Male,Yes,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,5832.0,No,49-72 months,5,112.15384615384616,0.9874828532235939
4137-JOPHL,Female,No,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.7,4304.5,No,49-72 months,3,86.09,1.041932860959461
9436-ZBZCT,Male,No,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.95,1178.4,Yes,13-24 months,2,84.17142857142858,1.068652410047522
7801-CEDNV,Male,No,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.7,1421.75,No,25-48 months,1,52.657407407407405,0.9248461403200282
2057-BOYKM,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.6,6827.5,No,49-72 months,4,94.82638888888889,1.0187037715122667
3658-QQJYD,Male,No,No,No,62,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.3,4698.05,No,49-72 months,4,75.775,0.9805344770702737
1803-BGNBD,Female,No,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.3,654.5,No,0-12 months,2,54.541666666666664,0.9955691367456073
0134-XWXCE,Female,Yes,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,3268.05,No,25-48 months,4,74.27386363636364,1.007756919263781
6950-TWMYB,Male,No,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.95,4362.05,No,49-72 months,2,80.77870370370371,0.9897410621152898
5848-FHRFC,Female,No,No,No,68,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.05,1386.9,No,49-72 months,0,20.39558823529412,0.9830557358136851
2243-FNMMI,Male,No,No,No,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.4,415.4,No,13-24 months,0,20.77,0.9340394800192585
2511-MORQY,Male,No,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.9,2614.1,No,49-72 months,1,52.282,1.0500745954630657
5356-KZCKT,Male,No,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.45,1513.6,No,49-72 months,0,26.096551724137928,0.9369053911205075
9470-XCCEM,Male,No,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.65,3161.6,No,25-48 months,2,90.33142857142857,0.992456351214575
6519-CFDBX,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.4,80.95,No,0-12 months,0,40.475,1.121680049413218
3902-MIVLE,Male,No,Yes,Yes,63,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,75.7,4676.7,No,49-72 months,4,74.23333333333333,1.0197575213291423
0409-WTMPL,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.65,6526.65,No,49-72 months,5,112.52844827586206,0.9833069032351973
8763-KIAFH,Female,No,Yes,Yes,27,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.55,583.3,No,25-48 months,0,21.6037037037037,0.9512257843305333
3669-WHAFY,Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8078.1,No,49-72 months,6,113.77605633802817,1.0120758594223889
3055-VTCGS,Female,No,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.55,3503.5,No,49-72 months,2,55.611111111111114,1.0528471528471528
3144-KMTWZ,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,6669.45,No,49-72 months,3,93.93591549295775,0.9926980485647242
7279-BUYWN,Female,Yes,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.2,4689.5,Yes,25-48 months,5,114.3780487804878,0.9897003944983475
7156-MHUGY,Male,Yes,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,1201.15,Yes,13-24 months,2,92.39615384615385,0.9794780002497606
7198-GLXTC,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.65,Yes,0-12 months,1,71.825,1.0998955795335885
2007-QVGAW,Female,No,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.35,1292.65,No,49-72 months,0,19.009558823529414,1.0179089467373226
5207-PLSTK,Male,No,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.75,48.75,No,0-12 months,1,48.75,1.0
2307-FYNNL,Male,Yes,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.05,7108.2,No,49-72 months,5,109.35692307692307,0.9971933822908754
5605-XNWEN,Male,Yes,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.0,1802.55,No,49-72 months,0,25.035416666666666,0.9985853374386287
2155-AMQRX,Female,No,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.9,1505.15,No,25-48 months,1,53.75535714285714,1.0212935587815168
6181-AXXYF,Male,No,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.75,1859.1,No,49-72 months,0,25.820833333333333,0.9585283201549137
5091-HFAZW,Female,No,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,168.5,No,0-12 months,3,84.25,1.081899109792285
0516-VRYBW,Female,No,No,Yes,18,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.15,390.85,Yes,13-24 months,0,21.71388888888889,0.927977484968658
2519-LBNQL,Male,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.35,6339.45,No,49-72 months,4,105.6575,0.9876251094337837
8623-ULFNQ,Female,Yes,No,No,26,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.05,1652.4,No,25-48 months,2,63.55384615384616,1.039276204308884
8380-PEFPE,Male,No,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.65,71.65,Yes,0-12 months,0,71.65,1.0
5687-DKDTV,Female,No,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,77.5,Yes,0-12 months,0,19.375,1.0503225806451613
1568-LJSZU,Male,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.2,6392.85,No,49-72 months,6,94.0125,0.980720648849887
7530-HDYDS,Female,No,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.25,3264.5,Yes,25-48 months,3,85.90789473684211,0.9807014856792771
7789-HKSBS,Female,Yes,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4599.15,No,25-48 months,4,109.50357142857142,0.9606992596458043
7416-CKTEP,Female,No,Yes,No,57,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.6,1134.25,No,49-72 months,0,19.899122807017545,0.9849680405554332
2586-CWXVV,Male,No,Yes,No,54,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.4,1621.35,No,49-72 months,1,30.025,1.0124895920066612
3096-IZETN,Female,No,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.1,947.3,Yes,0-12 months,1,78.94166666666666,0.9893381188641401
2348-KCJLT,Female,No,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,61.5,2722.2,No,25-48 months,3,61.86818181818182,0.9940489310116818
8401-EMUWF,Male,No,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.4,3058.3,No,25-48 months,3,72.81666666666668,0.9530785076676584
4193-IBKSW,Male,No,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.75,1769.6,No,49-72 months,0,24.577777777777776,1.0070072332730562
5377-NDTOU,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,91.05,6293.75,No,49-72 months,6,88.6443661971831,1.0271380337636544
5922-ABDVO,Female,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.65,1761.05,Yes,13-24 months,2,92.68684210526315,0.9672354561199286
2474-LCNUE,Female,No,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.65,1642.75,No,13-24 months,3,71.42391304347827,1.031167250038046
0839-QNXME,Female,No,No,No,30,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.4,578.5,No,25-48 months,0,19.283333333333335,1.006050129645635
3506-OVLKD,Male,No,No,No,35,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),26.2,954.9,No,25-48 months,0,27.282857142857143,0.9603099801026285
9172-ANCRX,Female,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,973.25,Yes,0-12 months,3,97.325,1.0141279219111226
6650-VJONK,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.85,43.85,No,0-12 months,0,43.85,1.0
2178-PMGCJ,Male,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.7,1490.4,No,13-24 months,0,67.74545454545455,1.028851315083199
7492-TAFJD,Male,No,Yes,Yes,7,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,38.55,280.0,No,0-12 months,3,40.0,0.9637499999999999
2773-MADBQ,Female,No,No,No,36,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,53.1,1901.25,No,25-48 months,5,52.8125,1.0054437869822486
6016-LVTJQ,Female,No,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.65,716.4,No,25-48 months,0,21.070588235294117,0.9800390843104411
7860-KSUGX,Male,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),64.45,4720.0,No,49-72 months,3,65.55555555555556,0.983135593220339
8966-KZXXA,Male,No,Yes,Yes,36,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.1,930.95,No,25-48 months,0,25.859722222222224,0.9706214082388958
6910-HADCM,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.35,76.35,Yes,0-12 months,1,76.35,1.0
4816-LXZYW,Female,No,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,1676.95,Yes,13-24 months,1,72.9108695652174,1.0855720206326962
9606-PBKBQ,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2642.05,Yes,25-48 months,1,82.5640625,1.0295036051550879
5149-QYTTU,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),95.15,6770.85,No,49-72 months,4,95.36408450704226,0.9977550824490278
2070-XYMFH,Female,Yes,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.35,1835.3,No,13-24 months,1,79.79565217391304,0.9944150820029423
2085-BOJKI,Male,No,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.65,1588.25,No,13-24 months,3,93.42647058823529,1.0345033842279239
0817-HSUSE,Male,No,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.5,75.5,No,0-12 months,4,75.5,1.0
5442-PPTJY,Male,No,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.7,258.35,No,0-12 months,0,21.52916666666667,0.9150377395006772
1927-QEWMY,Female,No,Yes,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.5,1502.25,No,49-72 months,0,20.864583333333332,0.982526210683974
1663-MHLHE,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.2,19.2,No,0-12 months,0,19.2,1.0
5663-QBGIS,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.35,6929.4,No,49-72 months,3,96.24166666666666,1.0219066585851588
4450-MDZFX,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.35,4453.3,No,49-72 months,0,74.22166666666666,1.001729054858195
6701-DHKWQ,Female,No,Yes,Yes,61,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),51.35,3244.4,No,49-72 months,4,53.18688524590164,0.9654635679940821
7554-AKDQF,Female,No,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,323.45,No,0-12 months,0,53.90833333333333,0.8468078528366053
3536-IQCTX,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.3,2661.1,Yes,25-48 months,1,83.159375,1.0257412348277029
4911-BANWH,Female,No,No,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.55,2697.4,Yes,25-48 months,1,87.01290322580645,0.9946800622821976
8496-EJAUI,Male,No,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.85,1424.5,Yes,13-24 months,1,74.97368421052632,0.985012285012285
0794-YVSGE,Male,No,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.3,1401.15,No,49-72 months,0,19.460416666666667,1.0431431324269351
5423-BHIXO,Female,No,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.2,1739.6,No,25-48 months,1,54.3625,0.9970108070820879
6908-VVYHM,Male,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,5931.0,No,49-72 months,2,91.24615384615385,0.9934665317821616
2959-EEXWB,Female,No,Yes,Yes,45,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.9,2333.85,No,25-48 months,3,51.86333333333333,0.9814255414872421
